,NORMA OFICIAL MEXICANA VERIFICADA,TIPO DE PRODUCTO,RAZON SOCIAL VISITADA,GIRO COMERCIAL,ENTIDAD,CUMPLIO?
20060,NOM-142-SSA1-1995,WHISKY ESCOCES,LA NANA VAGA,BAR,NUEVO LEON,True
20061,NOM-006-SCFI-2012,TEQUILA REPOSADO,LA NANA VAGA,BAR,NUEVO LEON,True
20062,NOM-006-SCFI-2012,TEQUILA REPOSADO,LA VAINA,BAR,NUEVO LEON,True
20063,NOM-142-SSA1-1995,WHISKY,LA VAINA,BAR,NUEVO LEON,True
20064,NOM-142-SSA1-1995,WHISKY,NANDAS 78  BAR,BAR,NUEVO LEON,True
20065,NOM-142-SSA1-1995,RON,LA CUBETERIA,RESTAURANT-BAR,NUEVO LEON,True
20066,NOM-024-SCFI-2013,COMPUTADORAS PERSONALES,ASIMEXICO Y/O ASI COMPUTER TECHNOLOGIES MEXICO S. DE R.L DE C.V,SIN GIRO ESPECIFICO,NUEVO LEON,True
20067,NOM-051-SCFI/SSA1-2010,PAN,PANADERIA S/N,PANADERIA,NUEVO LEON,True
20068,NOM-004-SCFI-2006,ROPA,COMERCIALIZADORA INDUSTRIAL FRANCO,PRENDAS DE VESTIR,NUEVO LEON,True
20069,NOM-004-SCFI-2006,PANTALON,COMERCIALIZADORA INDUSTRIAL FRANCO,PRENDAS DE VESTIR,NUEVO LEON,True
20070,NOM-004-SCFI-2006,ROPA,CHUY  SPORTS,PRENDAS DE VESTIR,NUEVO LEON,True
20071,NOM-004-SCFI-2006,ROPA,VENTA DE ROPA,ROPA DEPORTIVA,NUEVO LEON,True
20072,NOM-050-SCFI-2004,SIN ESPECIFICAR,ABARROTERA,ABARROTES,NUEVO LEON,True
20073,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,ABARROTERA,ABARROTES,NUEVO LEON,True
20074,NOM-086-SCFI-2010,LLANTAS PARA AUTOMOVILES,CAVAZOS LLANTAS Y SERVICIOS,SIN GIRO ESPECIFICO,NUEVO LEON,True
20075,NOM-050-SCFI-2004,ARTICULOS DE LIMPIEZA PERSONAL,ANA PAPER  S.A DE C.V,SIN GIRO ESPECIFICO,NUEVO LEON,True
20076,NOM-015-SCFI-2007,JUGUETES,JUGUETERIA ESCAPARATE,JUGUETERIA,OAXACA,False
20077,NOM-015-SCFI-2007,JUGUETES,NOVEDADES HOLA LUMINOR,REGALOS,OAXACA,True
20078,NOM-015-SCFI-2007,JUGUETES,EDUCANDO JUGUETERIA Y REGALOS.,JUGUETERIA,OAXACA,True
20079,NOM-015-SCFI-2007,JUGUETES,TIENDAS CHEDRAUI  S.A. DE C.V.,ABARROTES,OAXACA,True
20081,NOM-004-SCFI-2006,ROPA INFANTIL,DROOPY'S MODA INFANTIL Y JUVENIL,ROPA INFANTIL,OAXACA,True
20082,NOM-004-SCFI-2006,ROPA,DROOPY'S MODA INFANTIL Y JUVENIL,ROPA INFANTIL,OAXACA,True
20083,NOM-015-SCFI-2007,JUGUETES,CRISTALERIA LA VIOLETA SA DE CV,JUGUETERIA,OAXACA,True
20084,NOM-015-SCFI-2007,MUÑECOS,CRISTALERIA LA VIOLETA SA DE CV,JUGUETERIA,OAXACA,True
20085,NOM-004-SCFI-2006,ROPA,LOS PEQUES TIENDA DE ROPA INFANTIL,ROPA INFANTIL,OAXACA,True
20087,NOM-004-SCFI-2006,PRENDAS DE VESTIR,LOS PEQUES TIENDA DE ROPA INFANTIL,ROPA INFANTIL,OAXACA,True
20088,NOM-015-SCFI-2007,JUGUETES,REGALOS TANIA,REGALOS,OAXACA,True
20089,NOM-050-SCFI-2004,SIN ESPECIFICAR,REGALOS TANIA,REGALOS,OAXACA,True
20091,NOM-050-SCFI-2004,JUGUETES,REGALOS TANIA,REGALOS,OAXACA,True
20092,NOM-015-SCFI-2007,JUGUETES,JUGUETERIA SIGUBA,REGALOS,OAXACA,True
20093,NOM-020-SCFI-1997,ZAPATOS,TIENDA DE ROPA LIMONADA.,PRENDAS DE VESTIR,OAXACA,True
20094,NOM-015-SCFI-2007,JUGUETES,ESPIROTECA ( JUSTOS CRECEMOS JUGANDO S.A. DE C.V.),JUGUETERIA,OAXACA,True
20098,NOM-004-SCFI-2006,ROPA,GH KIDS (ALEJANDRA GUZMAN CRUZ),BOUTIQUE,OAXACA,True
20100,NOM-015-SCFI-2007,JUGUETES,KEKO JUGUETES CREATIVOS,JUGUETERIA,OAXACA,True
20103,NOM-015-SCFI-2007,JUGUETES,JUMBO JUEGOS INFANTILES,JUGUETERIA,OAXACA,True
20105,NOM-015-SCFI-2007,JUGUETES,KEKOS JUGUETES DIDACTICOS,JUGUETERIA,OAXACA,True
20106,NOM-015-SCFI-2007,JUEGOS DE MESA,KEKOS JUGUETES DIDACTICOS,JUGUETERIA,OAXACA,True
20108,NOM-004-SCFI-2006,ROPA,KIDDOS,ROPA INFANTIL,OAXACA,True
20111,NOM-004-SCFI-2006,PANTALON,KIDDOS,ROPA INFANTIL,OAXACA,True
20112,NOM-004-SCFI-2006,ROPA,ALMACENES PRINCIPADO,BOUTIQUE,OAXACA,True
20113,NOM-004-SCFI-2006,PANTALON,ALMACENES PRINCIPADO,BOUTIQUE,OAXACA,True
20115,NOM-004-SCFI-2006,PLAYERAS,ALMACENES PRINCIPADO,BOUTIQUE,OAXACA,True
20116,NOM-070-SCFI-1994,MEZCAL,MARISQUERIAS LA RED,RESTAURANT-BAR,OAXACA,True
20118,NOM-070-SCFI-1994,MEZCAL,CIAO ITALIA,RESTAURANTE,OAXACA,True
20119,NOM-142-SSA1-1995,VINO,CIAO ITALIA,RESTAURANTE,OAXACA,True
20120,NOM-070-SCFI-1994,MEZCAL,MEZCAL 18.7,MEZCAL,OAXACA,False
20121,NOM-142-SSA1-1995,BEBIDA ALCOHOLICA,LUNA ROSSA,RESTAURANT-BAR,OAXACA,True
20122,NOM-142-SSA1-1995,LICOR,LITROPOLIS,RESTAURANT-BAR,OAXACA,True
20123,NOM-070-SCFI-1994,TEQUILA,MOTEL EL ARCA,MOTEL,OAXACA,True
20124,NOM-006-SCFI-2012,TEQUILA,MOTEL EL ARCA,MOTEL,OAXACA,True
20125,NOM-070-SCFI-1994,MEZCAL,MATLAZIHUA,MEZCAL,OAXACA,False
20126,NOM-070-SCFI-1994,MEZCAL,MIS MEZCALES,MEZCAL,OAXACA,False
20127,NOM-006-SCFI-2012,TEQUILA,MOTEL COLUMBIA S. DE R.L DE C.V.,HOTEL,OAXACA,True
20128,NOM-142-SSA1-1995,BEBIDA ALCOHOLICA,MOTEL COLUMBIA S. DE R.L DE C.V.,HOTEL,OAXACA,True
20129,NOM-142-SSA1-1995,BEBIDA ALCOHOLICA PREPARADA,MOTEL GARDEN GOLD,MOTEL,OAXACA,True
20130,NOM-142-SSA1-1995,CERVEZA,MOTEL GARDEN GOLD,MOTEL,OAXACA,True
20131,NOM-070-SCFI-1994,MEZCAL,MEZCALITA,RESTAURANT-BAR,OAXACA,False
20132,NOM-084-SCFI-1994,ATUN,"PRODUCTOS DE CONSUMO Z S.A. DE C.V.   ""PITICO SUC. REFORMA""",ABARROTES,OAXACA,True
20133,NOM-187-SSA1/SCFI-2002,ATUN,"PRODUCTOS DE CONSUMO Z S.A. DE C.V.   ""PITICO SUC. REFORMA""",ABARROTES,OAXACA,True
20135,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,"PRODUCTOS DE CONSUMO Z S.A. DE C.V.   ""PITICO SUC. REFORMA""",ABARROTES,OAXACA,True
20136,NOM-084-SCFI-1994,ATUN,CADENA COMERCIAL OXXO S.A. DE C.V.,ABARROTES,OAXACA,True
20137,NOM-084-SCFI-1994,ATUN,MINIMAS Y/O CARLOS ALBERTO LOPEZ MARTINEZ,ABARROTES,OAXACA,True
20139,NOM-187-SSA1/SCFI-2002,ATUN,MINIMAS Y/O CARLOS ALBERTO LOPEZ MARTINEZ,ABARROTES,OAXACA,True
20141,NOM-084-SCFI-1994,ATUN,CENTRO COMERCIAL MERAZ S.A. DE C.V.,ABARROTES,OAXACA,True
20143,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,CENTRO COMERCIAL MERAZ S.A. DE C.V.,ABARROTES,OAXACA,True
20145,NOM-084-SCFI-1994,ATUN,LA REGIONAL  SUPERMERCADO,ABARROTES,OAXACA,True
20148,NOM-084-SCFI-1994,BEBIDA ALCOHOLICA PREPARADA,ABARROTES RAMIREZ,ABARROTES,OAXACA,True
20149,NOM-051-SCFI/SSA1-2010,SAL DE MESA,ABARROTES RAMIREZ,ABARROTES,OAXACA,True
20150,NOM-084-SCFI-1994,ATUN,ABASUR  S.A. DE C.V.,ABARROTES,OAXACA,True
20154,NOM-051-SCFI/SSA1-2010,MAYONESA,MINIABASTOS S.A DE C.V,ABARROTES,OAXACA,True
20155,NOM-051-SCFI/SSA1-2010,FRIJOLES,MINIABASTOS S.A DE C.V,ABARROTES,OAXACA,True
20156,NOM-051-SCFI/SSA1-2010,CAFE,MINIABASTOS S.A DE C.V,ABARROTES,OAXACA,True
20157,NOM-084-SCFI-1994,ACEITE COMESTIBLE,CENTRO COMERCIAL MERAZ S.A. DE C.V.,ABARROTES,OAXACA,True
20158,NOM-051-SCFI/SSA1-2010,MAYONESA,CENTRO COMERCIAL MERAZ S.A. DE C.V.,ABARROTES,OAXACA,True
20159,NOM-084-SCFI-1994,ATUN,MARYSOL HERNANDEZ LARREA (PITICO BUSTAMANTE),BEBIDAS ALCOHOLICAS,OAXACA,True
20164,NOM-084-SCFI-1994,ATUN,TIENDAS SORIANA S.A. DE C.V.,ABARROTES,OAXACA,True
20166,NOM-084-SCFI-1994,ATUN,TIENDAS SORIANA  S.A. DE C.V.,ABARROTES,OAXACA,True
20174,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,TIENDAS SORIANA S.A. DE C.V.,ABARROTES,OAXACA,True
20176,NOM-084-SCFI-1994,ATUN,TIENDAS SORIANA SA. DE CV.,ABARROTES,OAXACA,True
20181,NOM-084-SCFI-1994,ATUN,TIENDAS CHEDRAUI S.A. DE C.V.,ABARROTES,OAXACA,True
20184,NOM-084-SCFI-1994,ATUN,TIENDAS CHEDRAUI  S.A. DE C.V.,ABARROTES,OAXACA,True
20185,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,TIENDAS CHEDRAUI  S.A. DE C.V.,ABARROTES,OAXACA,True
20186,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,BODEGA AURRERA SANTA ANITA,TIENDA DE AUTOSERVICIO,OAXACA,False
20187,NOM-084-SCFI-1994,ATUN,BODEGA AURRERA SANTA ROSA,TIENDA DE AUTOSERVICIO,OAXACA,True
20188,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,OAXACA,True
20189,NOM-084-SCFI-1994,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,OAXACA,True
20191,NOM-187-SSA1/SCFI-2002,ATUN,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,OAXACA,True
20194,NOM-084-SCFI-1994,ATUN,ABARROTES LA SOLEDAD S.A. DE C.V.,ABARROTES,OAXACA,True
20195,NOM-187-SSA1/SCFI-2002,ATUN,ABARROTES LA SOLEDAD  S.A. DE C.V.,ABARROTES,OAXACA,True
20196,NOM-187-SSA1/SCFI-2002,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,ABARROTES LA SOLEDAD  S.A. DE C.V.,ABARROTES,OAXACA,True
20203,NOM-084-SCFI-1994,ATUN,MINIABASTOS S.A. DE C.V.,ABARROTES,OAXACA,True
20207,NOM-051-SCFI/SSA1-2010,HUEVO,PRODUCTOS DE CONSUMO Z. S.A. DE C.V.,ABARROTES VINOS Y LICORES,OAXACA,False
20208,NOM-051-SCFI/SSA1-2010,HUEVO,PRODUCTOS DE CONSUMO Z. S.A. DE C.V.   (PITICO SUC. 5 SEÑORES),ABARROTES,OAXACA,False
20209,NOM-051-SCFI/SSA1-2010,FRITURAS Y BOTANAS,"PRODUCTOS DE CONSUMO Z. S.A. DE C.V. ""PITICO SUC. RIVERAS""",ABARROTES,OAXACA,False
20210,NOM-051-SCFI/SSA1-2010,FRIJOLES,DISTRIBUIDORA DE ALIMENTOS BALANCEADOS Y ABARROTES ROSENDA AMALIA VELASQUEZ,ABARROTES,OAXACA,False
20211,NOM-070-SCFI-1994,MEZCAL,BAR DEL HOTEL ALDEA DEL BAZAR,BAR,OAXACA,False
20212,NOM-006-SCFI-2012,TEQUILA,CATEDRAL RESTAURANTE-BAR  S.A. DE C.V. .,RESTAURANTE,OAXACA,True
20214,NOM-142-SSA1-1995,BRANDY,CATEDRAL RESTAURANTE-BAR  S.A. DE C.V. .,RESTAURANTE,OAXACA,True
20215,NOM-006-SCFI-2012,TEQUILA,LA TORTUGA LOCA,RESTAURANTE,OAXACA,True
20216,NOM-006-SCFI-2012,TEQUILA,MARISQUERIA MONSERRAT,OSTIONERIA Y MARISQUERIA,OAXACA,True
20217,NOM-006-SCFI-2012,TEQUILA,RESTAURANT BAR JUNTO A  LAS ROCAS.,RESTAURANTE,OAXACA,True
20219,NOM-006-SCFI-2012,TEQUILA,ESTRELLA DE MAR,BAR,OAXACA,True
20221,NOM-070-SCFI-1994,MEZCAL,ESTRELLA DE MAR,BAR,OAXACA,True
20222,NOM-142-SSA1-1995,TEQUILA,LA CASA DEL AGUILA  BAR,BAR,OAXACA,True
20223,NOM-006-SCFI-2012,TEQUILA,LA CASA DEL AGUILA  BAR,BAR,OAXACA,True
20224,NOM-070-SCFI-1994,MEZCAL,LA BIZNAGA,RESTAURANT-BAR,OAXACA,True
20226,NOM-004-SCFI-2006,ROPA,DISTRIBUIDORA LIVERPOOL S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20227,NOM-004-SCFI-2006,PRENDAS DE VESTIR,DISTRIBUIDORA LIVERPOOL S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20228,NOM-004-SCFI-2006,PLAYERAS,DISTRIBUIDORA LIVERPOOL S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20229,NOM-004-SCFI-2006,ROPA,SEARS OPERADORA MEXICO S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20230,NOM-015-SCFI-2007,JUGUETES,SEARS OPERADORA MEXICO S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20231,NOM-020-SCFI-1997,ZAPATOS,SEARS OPERADORA MEXICO S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20232,NOM-015-SCFI-2007,JUGUETES,DISTRIBUIDORA LIVERPOOL S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20233,NOM-015-SCFI-2007,JUGUETES,REGALOS Y JUGUETES MUNDO MAGICO,REGALOS,OAXACA,True
20234,NOM-015-SCFI-2007,JUGUETES,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,OAXACA,True
20235,NOM-004-SCFI-2006,ROPA,SUBURBIA S. DE R.L. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20236,NOM-015-SCFI-2007,BICICLETAS,ZONA BICI SPECIALIZED,BICICLETAS Y ACCESORIOS,OAXACA,True
20237,NOM-015-SCFI-2007,JUGUETES,SAMS CLUB OAXACA,TIENDA DEPARTAMENTAL,OAXACA,True
20238,NOM-001-SCFI-1993,APARATOS ELECTRICOS,TIENDAS SORIANA S.A. DE C.V.,ABARROTES,OAXACA,True
20239,NOM-001-SCFI-1993,APARATOS ELECTRONICOS,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,OAXACA,True
20240,NOM-003-SCFI-2000,ACCESORIOS ELECTRICOS,BODEGA AURRERA Y/O NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,OAXACA,True
20241,NOM-001-SCFI-1993,APARATOS ELECTRONICOS,TIENDAS CHEDRAUI  S.A. DE C.V.,ABARROTES,OAXACA,True
20242,NOM-020-SCFI-1997,BOLSO PARA DAMA,AZUL,BOUTIQUE,OAXACA,True
20243,NOM-020-SCFI-1997,ZAPATOS,CANDY ZAPATERIAS,ZAPATERIA,OAXACA,True
20244,NOM-020-SCFI-1997,ZAPATOS,CAPA DE OZONO  GRUPO ANDALE ,ZAPATERIA,OAXACA,True
20246,NOM-020-SCFI-1997,ARTICULOS DE PIEL,D'CRISTY HOME,BOUTIQUE,OAXACA,True
20247,NOM-020-SCFI-1997,ROPA,FERRIONI Y/O CORPORATIVO FERRIONI S.A. DE C.V.,BOUTIQUE,OAXACA,True
20248,NOM-004-SCFI-2006,PANTALON,FERRIONI Y/O CORPORATIVO FERRIONI S.A. DE C.V.,BOUTIQUE,OAXACA,True
20249,NOM-001-SCFI-1993,APARATOS ELECTRONICOS,DISTRIBUIDORA LIVERPOOL S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20250,NOM-003-SCFI-2000,ARTICULOS DE BELLEZA,SEARS OPERADORA MEXICO S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20251,NOM-003-SCFI-2000,ARTICULOS DE EMBELLECIMIENTO FISICO,SEARS OPERADORA MEXICO S.A. DE C.V.,TIENDA DEPARTAMENTAL,OAXACA,True
20252,NOM-004-SCFI-2006,ROPA,BLUE EL PLACER DE VESTIR,BOUTIQUE,OAXACA,True
20254,NOM-004-SCFI-2006,ROPA,HANG TEN VENTA DE ROPA,BOUTIQUE,OAXACA,True
20256,NOM-020-SCFI-1997,ZAPATOS,CALZADOS GUELAGUETZA  S.A. DE C.V.,ZAPATERIA,OAXACA,True
20257,NOM-020-SCFI-1997,ZAPATOS,COPPEL S.A. DE C.V.,ZAPATERIA,OAXACA,True
20258,NOM-020-SCFI-1997,ZAPATOS,ESTHER MERINO ZAPATERIA,ZAPATERIA,OAXACA,True
20260,NOM-033-SCFI-1994,JOYERIA,JOYERIA GONZALEZ Y/O ALBERTO AGUSTIN GARCIA,JOYERIA,OAXACA,True
20261,NOM-033-SCFI-1994,JOYERIA,ORO DE MONTE ALBAN,JOYERIA,OAXACA,False
20262,NOM-033-SCFI-1994,JOYERIA,JOYERIA GONZALEZ SUCESORES S.A. DE C.V.,JOYERIA,OAXACA,True
20263,NOM-033-SCFI-1994,JOYERIA,MINERALIA,JOYERIA,OAXACA,False
20264,NOM-033-SCFI-1994,JOYERIA,JOYERIA CHABELITA,JOYERIA,OAXACA,True
20265,NOM-033-SCFI-1994,JOYERIA,JOYERIA NORMA LOBEL,JOYERIA,OAXACA,True
20266,NOM-033-SCFI-1994,JOYERIA,GRUPO JOYERO 5 ESTRELLAS,JOYERIA,OAXACA,True
20267,NOM-033-SCFI-1994,JOYERIA,JOYERIA MARIA ISABEL Y/O GALERIAS DANEESA S.A. DE C.V.,JOYERIA,OAXACA,False
20268,NOM-033-SCFI-1994,JOYERIA,CATALINA JOYERIA,JOYERIA,OAXACA,False
20269,NOM-033-SCFI-1994,JOYERIA,SHYNE ORO LAMINADO 18 KT GF,JOYERIA,OAXACA,False
20270,NOM-033-SCFI-1994,JOYERIA,CRISTAL PLATA FINA,JOYERIA,OAXACA,False
20271,NOM-015-SCFI-2007,JUGUETES,JUGUETERIA YEYE Y/O FANTASIAS YEYE  S.A. DE C.V.,JUGUETERIA,DISTRITO FEDERAL,True
20273,NOM-015-SCFI-2007,JUGUETES,DISTRIBUIDORA JUGARAS  S.A. DE C.V.,JUGUETERIA,DISTRITO FEDERAL,True
20275,NOM-015-SCFI-2007,JUGUETES,JUGUETERIA DIANA  Y/O  DIANA MARGARITA BADILLO HERNANDEZ,JUGUETERIA,DISTRITO FEDERAL,True
20278,NOM-015-SCFI-2007,JUGUETES,GRUPO DIDACTICO GUITRIELI  S.A. DE C.V.,JUGUETERIA,DISTRITO FEDERAL,True
20280,NOM-015-SCFI-2007,ARTICULOS DE BELLEZA,*NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,DISTRITO FEDERAL,True
20281,NOM-015-SCFI-2007,JUGUETES,*NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,DISTRITO FEDERAL,True
20282,NOM-015-SCFI-2007,JUGUETES,TIENDAS CHEDRAUI  S.A. DE C.V.  SUC. CHURUBUSCO (121),TIENDA DEPARTAMENTAL,DISTRITO FEDERAL,True
20284,NOM-015-SCFI-2007,JUGUETES,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.   UNIDAD PLAZA ORIENTE,TIENDA DEPARTAMENTAL,DISTRITO FEDERAL,True
20286,NOM-015-SCFI-2007,JUGUETES,DISTRIBUIDORA DE JUGUETES ADIJUGUETES Y/O  JOSE JAVIER ALCALA CISNEROS,JUGUETERIA,DISTRITO FEDERAL,True
20288,NOM-020-SCFI-1997,ZAPATOS,ZAPATERIA  PRADO Y/O MA. DE LOS ANGELES FLORES ALCARAZ,ZAPATERIA,DISTRITO FEDERAL,True
20292,NOM-020-SCFI-1997,ZAPATOS,ZAPATERIA ROSSY Y/O ROSALBA ESPIRICUETA ABUNDEZ,ZAPATERIA,DISTRITO FEDERAL,True
20296,NOM-020-SCFI-1997,ZAPATOS,ZAPATERIA PRADO  Y/O CARLOS PRADO FLORES,ZAPATERIA,DISTRITO FEDERAL,True
20300,NOM-024-SCFI-2013,ARTICULOS DEL HOGAR,BEST BUY CHURUBUSCO  SEC. 2038 Y/O BEST BUY STORES  S. DE R.L. DE C.V.,MUEBLERIA,DISTRITO FEDERAL,True
20302,NOM-051-SCFI/SSA1-2010,FRITURAS Y BOTANAS,TIENDAS SUPER PRECIO  S.A. DE C.V.,MINI SUPER,DISTRITO FEDERAL,True
20303,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,TIENDAS SUPER PRECIO  S.A. DE C.V.,MINI SUPER,DISTRITO FEDERAL,True
20304,NOM-051-SCFI/SSA1-2010,LECHE,TIENDAS SUPER PRECIO  S.A. DE C.V.,MINI SUPER,DISTRITO FEDERAL,True
20305,NOM-072-SSA1-2012,ARTICULOS DE FARMACIA,FARMACIAS BENABIDES Y/O FARMACIAS ABC DE MEXICO  S.A. DE C.V.  SUCURSAL (X061),FARMACIA,DISTRITO FEDERAL,True
20306,NOM-001-SCFI-1993,ARTICULOS DEL HOGAR,ELEKTRA DEL MILENIO  S.A. DE C.V.,MUEBLERIA,DISTRITO FEDERAL,False
20308,NOM-001-SCFI-1993,ARTICULOS DEL HOGAR, SANBORN HERMANOS  S.A.  SUCURSAL PARQUE TEZONTLE,RESTAURANTE,DISTRITO FEDERAL,True
20310,NOM-051-SCFI/SSA1-2010,MAYONESA,TIENDAS CHEDRAUI  S.A. DE C.V.   SURCURSAL ANFORA 241,TIENDA DE AUTOSERVICIO,DISTRITO FEDERAL,True
20311,NOM-051-SCFI/SSA1-2010,CEREALES,TIENDAS CHEDRAUI  S.A. DE C.V.   SURCURSAL ANFORA 241,TIENDA DE AUTOSERVICIO,DISTRITO FEDERAL,True
20312,NOM-051-SCFI/SSA1-2010,PRODUCTOS LACTEOS,TIENDAS CHEDRAUI  S.A. DE C.V.   SURCURSAL ANFORA 241,TIENDA DE AUTOSERVICIO,DISTRITO FEDERAL,True
20313,NOM-142-SSA1-1995,RON,VENTA DE VINOS Y CIGARROS GARIS  Y/O SERVICIO COMERCIAL GARIS  S.A. DE C.V.,VINOS Y LICORES,DISTRITO FEDERAL,True
20315,NOM-142-SSA1-1995,BRANDY,CADENA COMERCIAL OXXO  S.A. DE C.V.,MINI SUPER,DISTRITO FEDERAL,True
20316,NOM-142-SSA1-1995,RON,CADENA COMERCIAL OXXO  S.A. DE C.V.,MINI SUPER,DISTRITO FEDERAL,True
20317,NOM-142-SSA1-1995,VODKA,CADENA COMERCIAL OXXO  S.A. DE C.V.,MINI SUPER,DISTRITO FEDERAL,True
20318,NOM-142-SSA1-1995,VODKA,SUPER CORUÑA  S.A.,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20319,NOM-142-SSA1-1995,BRANDY,SUPER CORUÑA  S.A.,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20320,NOM-142-SSA1-1995,RON,SUPER CORUÑA  S.A.,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20321,NOM-142-SSA1-1995,BRANDY,VINOS Y  LICORES OYNTA Y/O OSCAR NORBERTO CRUZ REYES,VINOS Y LICORES,DISTRITO FEDERAL,True
20322,NOM-142-SSA1-1995,VODKA,VINOS Y  LICORES OYNTA Y/O OSCAR NORBERTO CRUZ REYES,VINOS Y LICORES,DISTRITO FEDERAL,True
20323,NOM-142-SSA1-1995,DESTILADO DE CAÑA,ABARROTES  VINOS Y LICORES SIN NOMBRE Y/O GABRIEL CAÑAS MOSCO,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20324,NOM-142-SSA1-1995,RON,ABARROTES  VINOS Y LICORES LA ESMERALDA,VINOS Y LICORES,DISTRITO FEDERAL,True
20325,NOM-142-SSA1-1995,WHISKY,ABARROTES  VINOS Y LICORES LA ESMERALDA,VINOS Y LICORES,DISTRITO FEDERAL,True
20326,NOM-142-SSA1-1995,VODKA,ABARROTES  VINOS Y LICORES LA ESMERALDA,VINOS Y LICORES,DISTRITO FEDERAL,True
20327,NOM-142-SSA1-1995,BRANDY,ABARROTES VINOS Y LICORES EL PATITO Y/O JOSE GARCIA SANCHEZ,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20328,NOM-142-SSA1-1995,WHISKY,ABARROTES VINOS Y LICORES EL PATITO Y/O JOSE GARCIA SANCHEZ,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20329,NOM-142-SSA1-1995,RON,ABARROTES VINOS Y LICORES EL PATITO Y/O JOSE GARCIA SANCHEZ,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20330,NOM-142-SSA1-1995,BRANDY,ABARROTES VINOS Y LICORES LA LUPITA Y/O LUIS CALIXTO CRUZ,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20331,NOM-142-SSA1-1995,RON,ABARROTES VINOS Y LICORES LA LUPITA Y/O LUIS CALIXTO CRUZ,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20332,NOM-142-SSA1-1995,VODKA,ABARROTES VINOS Y LICORES LA LUPITA Y/O LUIS CALIXTO CRUZ,ABARROTES VINOS Y LICORES,DISTRITO FEDERAL,True
20333,NOM-142-SSA1-1995,RON,ABARROTES  VINOS Y LICORES SAN JUANITO,VINOS Y LICORES,DISTRITO FEDERAL,True
20334,NOM-142-SSA1-1995,VODKA,ABARROTES  VINOS Y LICORES SAN JUANITO,VINOS Y LICORES,DISTRITO FEDERAL,True
20335,NOM-142-SSA1-1995,VODKA,VINOS Y LICORES SUPER HUETAMO Y/O JULIO CESAR TREJO ROBLES,VINOS Y LICORES,DISTRITO FEDERAL,True
20336,NOM-142-SSA1-1995,BRANDY,VINOS Y LICORES SUPER HUETAMO Y/O JULIO CESAR TREJO ROBLES,VINOS Y LICORES,DISTRITO FEDERAL,True
